step,t,kappa_0,kappa_1,kappa_2,kappa_3,kappa_4,kappa_5,kappa_6,kappa_7,kappa_8,kappa_9,kappa_10,kappa_11,kappa_12,kappa_13,kappa_14,kappa_15,kappa_16,kappa_17,kappa_18,kappa_19,kappa_20,kappa_21,kappa_22,kappa_23,kappa_24,kappa_25,kappa_26,kappa_27,kappa_28,kappa_29,kappa_30,kappa_31,kappa_32,kappa_33,kappa_34,kappa_35,kappa_36,kappa_37,kappa_38,kappa_39,kappa_40,kappa_41,kappa_42,kappa_43,kappa_44,kappa_45,kappa_46,kappa_47,kappa_48,kappa_49,kappa_50,kappa_51,kappa_52,kappa_53,kappa_54,kappa_55,kappa_56,kappa_57,kappa_58,kappa_59,kappa_60,kappa_61,kappa_62,kappa_63,kappa_64,kappa_65,kappa_66,kappa_67,kappa_68,kappa_69,kappa_70,kappa_71,kappa_72,kappa_73,kappa_74,kappa_75,kappa_76,kappa_77,kappa_78,kappa_79,kappa_80,kappa_81,kappa_82,kappa_83,kappa_84,kappa_85,kappa_86,kappa_87,kappa_88,kappa_89,kappa_90,kappa_91,kappa_92,kappa_93,kappa_94,kappa_95,kappa_96,kappa_97,kappa_98,kappa_99,kappa_100,kappa_101,kappa_102,kappa_103,kappa_104,kappa_105,kappa_106,kappa_107,kappa_108,kappa_109,kappa_110,kappa_111,kappa_112,kappa_113,kappa_114,kappa_115,kappa_116,kappa_117,kappa_118,kappa_119,kappa_120,kappa_121,kappa_122,kappa_123,kappa_124,kappa_125,kappa_126,kappa_127,kappa_128,kappa_129,kappa_130,kappa_131,kappa_132,kappa_133,kappa_134,kappa_135,kappa_136,kappa_137,kappa_138,kappa_139,kappa_140,kappa_141,kappa_142,kappa_143,kappa_144,kappa_145,kappa_146,kappa_147,kappa_148,kappa_149,kappa_150,kappa_151,kappa_152,kappa_153,kappa_154,kappa_155,kappa_156,kappa_157,kappa_158,kappa_159,kappa_160,kappa_161,kappa_162,kappa_163,kappa_164,kappa_165,kappa_166,kappa_167,kappa_168,kappa_169,kappa_170,kappa_171,kappa_172,kappa_173,kappa_174,kappa_175,kappa_176,kappa_177,kappa_178,kappa_179,kappa_180,kappa_181,kappa_182,kappa_183,kappa_184,kappa_185,kappa_186,kappa_187,kappa_188,kappa_189,kappa_190,kappa_191,kappa_192,kappa_193,kappa_194,kappa_195,kappa_196,kappa_197,kappa_198,kappa_199,kappa_200,kappa_201,kappa_202,kappa_203,kappa_204,kappa_205,kappa_206,kappa_207,kappa_208,kappa_209,kappa_210,kappa_211,kappa_212,kappa_213,kappa_214,kappa_215,kappa_216,kappa_217,kappa_218,kappa_219,kappa_220,kappa_221,kappa_222,kappa_223,kappa_224,kappa_225,kappa_226,kappa_227,kappa_228,kappa_229,kappa_230,kappa_231,kappa_232,kappa_233,kappa_234,kappa_235,kappa_236,kappa_237,kappa_238,kappa_239,kappa_240,kappa_241,kappa_242,kappa_243,kappa_244,kappa_245,kappa_246,kappa_247,kappa_248,kappa_249,kappa_250,kappa_251,kappa_252,kappa_253,kappa_254,kappa_255,kappa_256,kappa_257,kappa_258,kappa_259,kappa_260,kappa_261,kappa_262,kappa_263,kappa_264,kappa_265,kappa_266,kappa_267,kappa_268,kappa_269,kappa_270,kappa_271,kappa_272,kappa_273,kappa_274,kappa_275,kappa_276,kappa_277,kappa_278,kappa_279,kappa_280,kappa_281,kappa_282,kappa_283,kappa_284,kappa_285,kappa_286,kappa_287,kappa_288,kappa_289,kappa_290,kappa_291,kappa_292,kappa_293,kappa_294,kappa_295,kappa_296,kappa_297,kappa_298,kappa_299,kappa_300,kappa_301,kappa_302,kappa_303,kappa_304,kappa_305,kappa_306,kappa_307,kappa_308,kappa_309,kappa_310,kappa_311,kappa_312,kappa_313,kappa_314,kappa_315,kappa_316,kappa_317,kappa_318,kappa_319,kappa_320,kappa_321,kappa_322,kappa_323,kappa_324,kappa_325,kappa_326,kappa_327,kappa_328,kappa_329,kappa_330,kappa_331,kappa_332,kappa_333,kappa_334,kappa_335,kappa_336,kappa_337,kappa_338,kappa_339,kappa_340,kappa_341,kappa_342,kappa_343,kappa_344,kappa_345,kappa_346,kappa_347,kappa_348,kappa_349,kappa_350,kappa_351,kappa_352,kappa_353,kappa_354,kappa_355,kappa_356,kappa_357,kappa_358,kappa_359,kappa_360,kappa_361,kappa_362
0,0.000000,6.56027193e-01,7.09320267e-02,7.06482564e-02,7.11553036e-02,6.92779039e-02,1.29135375e-01,1.39250890e-01,2.02207486e-01,2.06127980e-01,2.67229273e-01,3.13561559e-01,3.85444674e-01,3.54131358e-01,4.84692429e-01,7.40104287e-01,7.67488454e-01,5.39157115e-01,5.28998714e-01,7.26838289e-01,5.94942158e-01,5.39303769e-01,3.77005256e-01,5.28165312e-01,5.20558899e-01,5.07286569e-01,6.41215022e-01,6.33199920e-01,6.20654482e-01,6.08285105e-01,6.10493908e-01,6.82997251e-01,8.28759976e-01,6.24525595e-01,1.02388392e+00,6.99940633e-01,1.00114745e+00,7.93326627e-01,9.20687590e-01,7.63853127e-01,9.98380605e-01,8.91057237e-01,1.08513739e+00,9.15454455e-01,1.16990402e+00,1.11670189e+00,1.10226171e+00,1.09818611e+00,1.44745855e+00,1.25963034e+00,1.42750425e+00,1.34113905e+00,1.53319051e+00,1.48989154e+00,1.43356459e+00,1.41851787e+00,1.70886598e+00,1.53811962e+00,1.60151903e+00,1.52429963e+00,1.77131723e+00,1.56885655e+00,1.98161122e+00,1.44627578e+00,1.67988348e+00,1.57997486e+00,1.86702604e+00,1.67943510e+00,1.81452148e+00,1.74681663e+00,2.10949367e+00,1.69462814e+00,1.90331789e+00,1.89228954e+00,2.16992153e+00,1.94808599e+00,2.05647032e+00,2.08526343e+00,2.34006582e+00,2.42856142e+00,2.16179691e+00,2.28061863e+00,2.39183199e+00,2.61966985e+00,2.22395429e+00,2.15415144e+00,2.33372633e+00,3.02626213e+00,1.99420393e+00,2.03144993e+00,2.47570420e+00,2.81425233e+00,2.04542286e+00,2.06559951e+00,2.40884056e+00,2.79807516e+00,2.15841901e+00,2.00534422e+00,2.58482544e+00,2.92574190e+00,2.15497844e+00,2.28931732e+00,2.60184921e+00,2.91734262e+00,2.52861339e+00,2.25308645e+00,2.61177685e+00,2.79416772e+00,2.67402691e+00,2.30797965e+00,2.62200992e+00,3.02144188e+00,2.74932885e+00,2.27522430e+00,2.63736913e+00,2.84470808e+00,2.94633626e+00,2.18272993e+00,2.56698144e+00,2.96189717e+00,3.10919885e+00,2.13606436e+00,2.56470392e+00,2.87632485e+00,2.98229538e+00,2.30044546e+00,2.47681412e+00,2.77110332e+00,2.94333619e+00,2.37365199e+00,2.43570853e+00,2.73233835e+00,2.67242226e+00,2.47672012e+00,2.60604158e+00,2.63255335e+00,2.55567238e+00,2.63722436e+00,2.56620055e+00,2.65040797e+00,2.53646879e+00,2.43053629e+00,2.67433845e+00,2.59747611e+00,2.54873681e+00,2.50448822e+00,2.83336200e+00,2.46840496e+00,2.53290250e+00,2.50733802e+00,2.69062662e+00,2.49830267e+00,2.41149018e+00,2.37973140e+00,2.82909578e+00,2.49605321e+00,2.23471772e+00,2.43308594e+00,2.77574902e+00,2.55761195e+00,2.15802963e+00,2.37158759e+00,2.74534701e+00,2.68712603e+00,2.23548324e+00,2.24951138e+00,2.79960129e+00,2.52972626e+00,2.21735031e+00,2.34229620e+00,2.64306198e+00,2.82962080e+00,2.19976045e+00,2.19348431e+00,2.50336632e+00,2.72623609e+00,2.18602306e+00,2.24422146e+00,2.45011539e+00,2.82685610e+00,2.32636725e+00,2.10314308e+00,2.34292810e+00,2.75778617e+00,2.31504796e+00,2.02001922e+00,2.51746447e+00,2.75210981e+00,2.57885551e+00,1.96952671e+00,2.12528786e+00,2.67058363e+00,2.62153219e+00,2.05597020e+00,2.42294509e+00,2.39958874e+00,2.62868749e+00,2.02412397e+00,2.12776863e+00,2.55186930e+00,2.69699639e+00,2.03408056e+00,2.19783673e+00,2.09003644e+00,2.89122392e+00,2.20370279e+00,2.08144203e+00,2.48307229e+00,2.43126292e+00,2.23920092e+00,1.99393625e+00,2.18918498e+00,3.00907283e+00,2.30695429e+00,1.97068931e+00,2.09838214e+00,2.46414654e+00,2.72447371e+00,1.93004466e+00,2.29597509e+00,2.62013332e+00,2.39239621e+00,1.96226352e+00,1.85294793e+00,2.36766920e+00,2.58362164e+00,1.89346547e+00,2.44877872e+00,2.40833551e+00,3.02947320e+00,1.99855158e+00,1.73214429e+00,2.03533026e+00,2.19109400e+00,2.14988336e+00,2.63468458e+00,2.93071110e+00,3.46763630e+00,2.61263245e+00,1.91134383e+00,1.89290282e+00,2.32514313e+00,1.44529522e+02,1.35564209e+02,1.54468339e+02,1.60678317e+02,1.56585248e+02,1.69655926e+02,1.76676994e+02,1.80785082e+02,2.01138070e+02,2.02176751e+02,2.02940103e+02,2.31988348e+02,2.28354582e+02,2.31060814e+02,2.43375513e+02,2.30540187e+02,2.38760724e+02,2.27306745e+02,2.30504770e+02,2.40794051e+02,2.43132829e+02,2.39459825e+02,2.32402708e+02,2.24022384e+02,2.42873191e+02,2.37840094e+02,2.28247111e+02,2.43718037e+02,2.44506253e+02,2.43098772e+02,2.39774672e+02,2.41097092e+02,2.42479073e+02,2.56347571e+02,2.43662070e+02,2.58722399e+02,2.33800706e+02,2.39659733e+02,2.50426684e+02,2.37626403e+02,2.37158481e+02,2.39652819e+02,2.45385124e+02,2.45774608e+02,2.46162463e+02,2.56676569e+02,2.42139838e+02,2.41070074e+02,2.43402739e+02,2.39228764e+02,2.47455886e+02,2.40114716e+02,2.35966693e+02,2.48441563e+02,2.35973560e+02,2.45961027e+02,2.35964227e+02,2.44372240e+02,2.42788900e+02,2.47397011e+02,2.51430623e+02,2.47087062e+02,2.47902623e+02,2.45622775e+02,2.25327917e+02,2.55919481e+02,2.67785624e+02,2.42565246e+02,2.41954746e+02,2.54541324e+02,2.47253605e+02,2.42959873e+02,2.58475389e+02,2.36141974e+02,2.45626194e+02,2.62377241e+02,2.43653271e+02,2.46773747e+02,2.36536347e+02,2.42587687e+02,2.66089797e+02,2.43106150e+02,2.46287879e+02,2.27642460e+02,2.43794091e+02,2.38158051e+02,2.65386560e+02,2.32861957e+02,2.54195575e+02,2.47066601e+02,2.69618962e+02,2.55080058e+02,2.52043262e+02,2.47384799e+02,2.66529696e+02,3.14940796e+02,2.70051233e+02,2.84728165e+02,2.72405827e+02,2.67729406e+02,2.95258287e+02,2.41005132e+02,2.62869710e+02,2.60107120e+02,2.70807622e+02,2.98190622e+02,2.55487304e+02,2.54571853e+02,2.66500216e+02,2.74783400e+02,2.62347677e+02,3.05550065e+02,2.96155152e+02,2.77290078e+02,2.38003242e+02,2.25272825e+02,2.69918073e+02,3.33066446e+02,4.44435130e+02,3.13726887e+02,2.69579531e+02,1.57241329e+01
1,0.005000,2.00010002e-02,7.09110135e-02,7.06323361e-02,7.11393045e-02,6.92508009e-02,1.29142083e-01,1.39222977e-01,2.02346278e-01,2.06251113e-01,2.67040229e-01,3.13521217e-01,3.85134445e-01,3.54386545e-01,4.84600485e-01,7.40539392e-01,7.67329356e-01,5.39585573e-01,5.29358992e-01,7.27055885e-01,5.94772952e-01,5.40022006e-01,3.77559675e-01,5.28746915e-01,5.21444369e-01,5.07589900e-01,6.41356643e-01,6.32494932e-01,6.20044784e-01,6.08602522e-01,6.10847199e-01,6.81929992e-01,8.27601195e-01,6.24450415e-01,1.02502885e+00,6.99932964e-01,1.00017047e+00,7.93468263e-01,9.20115745e-01,7.63356278e-01,9.96905839e-01,8.91713289e-01,1.08473892e+00,9.12838144e-01,1.16587957e+00,1.11547302e+00,1.09821747e+00,1.09382003e+00,1.44392000e+00,1.26031943e+00,1.42695223e+00,1.33695488e+00,1.53054810e+00,1.49074403e+00,1.43269986e+00,1.41642677e+00,1.71009118e+00,1.54095010e+00,1.59885859e+00,1.52306544e+00,1.77151428e+00,1.57298848e+00,1.97976120e+00,1.44653617e+00,1.67766526e+00,1.57997570e+00,1.86494590e+00,1.67977993e+00,1.80860653e+00,1.74867958e+00,2.11026864e+00,1.69043679e+00,1.89803089e+00,1.89317159e+00,2.17181973e+00,1.94328455e+00,2.04756925e+00,2.08582391e+00,2.34140712e+00,2.42318078e+00,2.15777945e+00,2.28292437e+00,2.39587392e+00,2.61400539e+00,2.22462769e+00,2.16100968e+00,2.33693322e+00,3.02157909e+00,1.99890257e+00,2.03755632e+00,2.47622898e+00,2.81799599e+00,2.04797176e+00,2.07217854e+00,2.40816237e+00,2.79560216e+00,2.15752478e+00,2.00723970e+00,2.58723219e+00,2.92719579e+00,2.14979753e+00,2.29154356e+00,2.60187377e+00,2.91618752e+00,2.51934784e+00,2.25431527e+00,2.61499212e+00,2.78988012e+00,2.67514270e+00,2.31046813e+00,2.62317368e+00,3.01927367e+00,2.74282706e+00,2.27954012e+00,2.64311986e+00,2.84272492e+00,2.95357785e+00,2.18547774e+00,2.57124504e+00,2.96415618e+00,3.11718724e+00,2.14063090e+00,2.56307646e+00,2.88017004e+00,2.99222195e+00,2.30295645e+00,2.47684540e+00,2.76986598e+00,2.94369664e+00,2.37745388e+00,2.43763666e+00,2.72898941e+00,2.67345001e+00,2.47574574e+00,2.60497142e+00,2.63051286e+00,2.55734580e+00,2.63688833e+00,2.56074080e+00,2.64577196e+00,2.53277357e+00,2.43236624e+00,2.67772322e+00,2.60078852e+00,2.55434762e+00,2.50705120e+00,2.83031766e+00,2.46972645e+00,2.53098043e+00,2.51982723e+00,2.69196777e+00,2.50028678e+00,2.42321956e+00,2.39056933e+00,2.82845995e+00,2.49278153e+00,2.23907417e+00,2.43830916e+00,2.77325038e+00,2.54996094e+00,2.16824659e+00,2.37988830e+00,2.74678925e+00,2.68562774e+00,2.23866484e+00,2.24789783e+00,2.79685037e+00,2.53138827e+00,2.23107065e+00,2.34176298e+00,2.63763389e+00,2.82526177e+00,2.20900733e+00,2.20006871e+00,2.50562251e+00,2.72999926e+00,2.18245619e+00,2.24227908e+00,2.44895105e+00,2.83008385e+00,2.33470956e+00,2.10077910e+00,2.34568982e+00,2.76974818e+00,2.31503639e+00,2.02358047e+00,2.51653101e+00,2.75741836e+00,2.58013031e+00,1.97479209e+00,2.12640843e+00,2.67629413e+00,2.62638462e+00,2.06272642e+00,2.42115317e+00,2.41217565e+00,2.63738488e+00,2.03613638e+00,2.12057593e+00,2.55122546e+00,2.69544554e+00,2.03996988e+00,2.19696921e+00,2.08989922e+00,2.87048237e+00,2.20256192e+00,2.07525634e+00,2.47568394e+00,2.41957352e+00,2.23535522e+00,1.99023718e+00,2.19095366e+00,2.99252965e+00,2.30268154e+00,1.95842428e+00,2.09336432e+00,2.44602127e+00,2.73608576e+00,1.92566032e+00,2.28279013e+00,2.60842574e+00,2.38683903e+00,1.93532997e+00,1.81670143e+00,2.32827931e+00,2.57449513e+00,1.88751387e+00,2.42579829e+00,2.38434635e+00,2.98921711e+00,1.94713370e+00,1.68777996e+00,2.00220586e+00,2.17887133e+00,2.12296519e+00,2.62607642e+00,2.87300838e+00,3.48137683e+00,2.64790262e+00,1.89520217e+00,1.90073153e+00,2.32319157e+00,5.55135993e+00,5.05367641e+00,5.37299353e+00,5.22577279e+00,4.63319206e+00,4.60862183e+00,4.36797528e+00,3.80670414e+00,3.70665958e+00,3.30944827e+00,2.96664003e+00,2.85085153e+00,2.34935675e+00,2.00809547e+00,1.77574931e+00,1.70654167e+00,1.71998625e+00,1.73335148e+00,1.74660757e+00,1.76024511e+00,1.77353964e+00,1.78699942e+00,1.80058202e+00,1.81445941e+00,1.82804502e+00,1.84142016e+00,1.85533904e+00,1.86950004e+00,1.88362048e+00,1.89690448e+00,1.91088547e+00,1.92508301e+00,1.93931841e+00,1.95376493e+00,1.96721907e+00,1.98202424e+00,1.99645610e+00,2.01063315e+00,2.02472157e+00,2.03905312e+00,2.05437292e+00,2.06867987e+00,2.08303693e+00,2.09740937e+00,2.11240707e+00,2.12756883e+00,2.14212954e+00,2.15690918e+00,2.17158029e+00,2.18712100e+00,2.20197295e+00,2.21676847e+00,2.23251893e+00,2.24782179e+00,2.26278062e+00,2.27815650e+00,2.29304272e+00,2.30934483e+00,2.32483952e+00,2.34000728e+00,2.35507319e+00,2.37076843e+00,2.38708971e+00,2.40288469e+00,2.41804568e+00,2.43430642e+00,2.44994068e+00,2.46630157e+00,2.48210639e+00,2.49814861e+00,2.51441785e+00,2.52988589e+00,2.54666569e+00,2.56262135e+00,2.57944038e+00,2.59563582e+00,2.61172039e+00,2.62822576e+00,2.64475822e+00,2.66156516e+00,2.67851622e+00,2.69478458e+00,2.71107873e+00,2.72845988e+00,2.74506973e+00,2.76326063e+00,2.77893569e+00,2.79624233e+00,2.81272917e+00,2.82980048e+00,2.84775839e+00,2.86545018e+00,2.88270527e+00,2.89949595e+00,2.91683730e+00,2.93335861e+00,2.95184397e+00,2.96881826e+00,2.98800636e+00,3.00459000e+00,3.02191543e+00,3.03942556e+00,3.05733636e+00,3.07527064e+00,3.09348880e+00,3.11181097e+00,3.13021708e+00,3.14746837e+00,3.16675816e+00,3.18437955e+00,3.20135255e+00,3.21947704e+00,3.23715787e+00,3.25581787e+00,3.27593304e+00,3.29554549e+00,3.31503691e+00,3.32805770e+00,3.34807532e+00,3.36761542e+00,3.38447027e+00,3.40747177e+00
